id,customer_age,occupation_type,relationship_status,education_background,has_credit_issue,mortgage_status,personal_loan_status,last_contact_month,day_of_week,contact_time_minutes,contact_attempt_count,days_since_prior_contact,prior_contact_count,prior_outcome_status,economic_activity_change,consumer_price_index,consumer_confidence_index,reference_interest_rate,employment_level_index,accepted_offer,is_repeat_customer,recent_contact_flag
10378,43,blue-collar,married,basic.9y,no,no,no,may,wed,111,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
23601,52,services,single,high.school,no,yes,no,jun,wed,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,0
3349,51,blue-collar,married,basic.4y,unknown,yes,no,jul,mon,301,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
35621,33,technician,single,professional.course,no,yes,no,may,tue,42,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
34499,50,blue-collar,married,unknown,unknown,no,no,jul,thu,1183,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
37003,44,management,married,basic.6y,no,yes,yes,apr,wed,154,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0,0
33544,33,technician,married,professional.course,no,no,yes,may,fri,40,6,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,1,0
24012,41,technician,single,university.degree,no,no,no,jun,mon,382,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
2733,67,admin.,married,basic.4y,unknown,no,no,oct,thu,299,2,2,2,success,-3.4,92.431,-26.9,0.722,5017.5,1,1,1
7845,41,management,divorced,basic.9y,no,yes,yes,may,mon,240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
29507,33,admin.,married,basic.9y,no,yes,no,may,tue,118,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,1,0
2752,57,housemaid,married,basic.6y,unknown,no,no,jun,tue,986,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
29104,38,services,married,high.school,no,no,no,jul,fri,905,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
4605,53,management,married,university.degree,no,no,no,aug,wed,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
17052,32,admin.,single,high.school,no,yes,no,aug,fri,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
15894,30,entrepreneur,divorced,basic.6y,no,no,yes,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,1,0
30468,40,technician,married,professional.course,no,yes,no,apr,tue,366,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,0,0
11642,27,technician,married,professional.course,no,yes,yes,may,thu,289,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
16157,58,retired,married,basic.4y,unknown,yes,no,jul,wed,374,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
21439,43,technician,married,professional.course,no,yes,no,may,wed,274,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
24225,56,blue-collar,married,basic.4y,unknown,no,no,jul,mon,36,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
20679,51,entrepreneur,divorced,university.degree,no,yes,no,may,mon,231,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,1,0
7403,36,blue-collar,married,unknown,no,no,no,jun,thu,179,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0
33886,32,retired,married,high.school,no,no,no,may,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
37389,52,blue-collar,married,basic.9y,no,yes,no,jul,mon,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
24543,57,blue-collar,married,basic.4y,unknown,no,no,aug,wed,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
3386,35,admin.,married,university.degree,no,no,yes,may,wed,261,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
21748,54,services,married,high.school,no,yes,no,aug,thu,834,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,0
14789,33,blue-collar,married,basic.9y,no,no,no,may,fri,428,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
12536,38,entrepreneur,married,basic.9y,no,no,no,may,tue,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
11489,50,services,married,high.school,no,no,no,may,fri,454,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
18876,43,management,married,basic.9y,no,yes,yes,aug,fri,233,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,0
40963,38,blue-collar,married,basic.6y,no,no,no,jul,wed,530,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
12832,43,unemployed,single,university.degree,no,yes,yes,nov,thu,69,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
40732,33,services,single,high.school,no,no,no,oct,tue,137,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1,0,0
32199,57,self-employed,married,basic.9y,no,no,no,aug,wed,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
11597,45,admin.,married,university.degree,no,no,no,sep,mon,394,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,0,0,0
19138,41,self-employed,married,basic.9y,unknown,no,no,jul,fri,46,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
7154,21,services,single,high.school,no,yes,no,apr,thu,374,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,0,0
2344,34,housemaid,married,university.degree,no,no,no,jul,tue,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
32811,44,entrepreneur,married,basic.4y,unknown,no,no,jun,tue,48,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
12434,30,admin.,single,university.degree,no,yes,no,apr,tue,321,1,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,1,0,0
40205,39,entrepreneur,single,university.degree,no,yes,yes,may,fri,233,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,1,0
36881,31,housemaid,married,high.school,no,yes,no,jul,mon,126,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
20839,26,admin.,married,university.degree,no,yes,no,mar,mon,154,1,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,1,0,0
1513,42,admin.,single,university.degree,no,no,no,may,thu,172,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
34095,40,admin.,married,university.degree,no,no,no,aug,thu,262,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
37800,29,services,single,professional.course,no,yes,no,nov,thu,766,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
19119,54,housemaid,married,university.degree,no,no,no,aug,wed,77,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0,0
28136,37,management,married,university.degree,no,no,yes,may,tue,252,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
5092,33,admin.,single,university.degree,no,no,no,jul,wed,67,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
33697,38,services,divorced,basic.6y,no,no,no,jun,tue,269,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
30387,42,technician,married,professional.course,unknown,yes,no,jul,thu,721,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
35747,58,admin.,married,basic.4y,unknown,no,yes,may,wed,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
14764,30,blue-collar,married,basic.9y,no,no,no,jun,mon,285,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,0,0
33569,52,technician,married,high.school,no,yes,yes,aug,wed,165,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0,0
361,25,blue-collar,married,high.school,no,no,yes,jun,wed,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
2633,48,services,married,basic.4y,unknown,yes,no,aug,tue,436,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
35148,51,technician,married,high.school,unknown,unknown,unknown,aug,wed,637,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0,0
460,43,technician,divorced,professional.course,no,yes,no,jul,thu,87,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
29559,45,entrepreneur,married,high.school,no,no,no,nov,mon,623,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,1,0
7302,39,admin.,married,university.degree,no,no,no,may,fri,301,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,1,0
23724,43,unemployed,married,high.school,no,no,no,aug,thu,319,4,3,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,1
39664,29,admin.,married,university.degree,no,no,no,jun,fri,45,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
26384,50,admin.,married,basic.9y,no,unknown,unknown,aug,fri,49,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
11607,39,admin.,married,high.school,no,no,no,may,mon,1063,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,0,0
25585,30,blue-collar,single,basic.4y,no,no,no,may,wed,59,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
9273,53,management,married,university.degree,no,no,no,nov,thu,136,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
2346,30,blue-collar,married,basic.4y,no,yes,no,jul,thu,553,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
4468,29,management,single,university.degree,no,yes,no,may,mon,253,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
4208,54,technician,married,professional.course,no,no,no,may,wed,796,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0
36277,25,services,single,high.school,no,yes,no,jun,thu,239,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,1,1
5346,41,blue-collar,married,basic.6y,unknown,yes,no,may,mon,133,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
4636,36,technician,married,high.school,no,yes,no,may,mon,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
40142,52,management,married,university.degree,no,no,no,aug,wed,206,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0,1,0
32418,45,unemployed,married,basic.9y,no,no,no,aug,fri,126,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,0
24166,29,admin.,single,high.school,no,yes,no,jul,mon,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
37810,44,blue-collar,married,basic.9y,no,yes,yes,may,tue,180,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
24307,35,services,married,high.school,unknown,yes,no,may,tue,146,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
18999,42,unknown,single,university.degree,no,yes,no,jul,fri,513,1,999,2,failure,-1.7,94.215,-40.3,0.885,4991.6,1,1,0
17447,45,unknown,married,unknown,no,no,yes,may,thu,160,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
36540,46,admin.,married,high.school,no,no,no,may,fri,515,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
34386,40,services,married,high.school,no,no,no,jun,fri,392,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0,0
22624,47,entrepreneur,married,university.degree,no,yes,no,jun,mon,580,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
5157,35,services,divorced,high.school,no,no,no,apr,thu,301,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0,0
25268,32,technician,married,unknown,no,yes,no,jul,fri,107,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
30503,46,services,married,high.school,no,no,no,apr,mon,124,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
7714,37,technician,married,professional.course,no,no,no,aug,tue,386,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
32541,38,entrepreneur,married,basic.6y,no,yes,yes,may,thu,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
10490,53,technician,married,professional.course,unknown,no,no,jun,fri,421,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
33830,50,blue-collar,married,professional.course,unknown,no,no,nov,thu,283,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0,0
12591,32,services,single,basic.9y,no,yes,no,may,thu,78,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,1,0
5570,49,technician,married,professional.course,no,no,yes,jul,thu,70,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
34122,31,admin.,married,university.degree,unknown,no,no,may,fri,255,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
27971,45,admin.,divorced,basic.9y,unknown,no,no,may,fri,488,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
11812,57,blue-collar,married,basic.4y,unknown,yes,no,aug,wed,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
13095,50,entrepreneur,married,university.degree,no,yes,no,may,tue,191,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
10320,47,management,married,university.degree,no,no,no,nov,tue,141,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
22569,50,admin.,married,university.degree,no,no,no,aug,tue,587,2,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,1,1,0
29154,31,self-employed,single,university.degree,no,yes,no,apr,thu,383,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0,0
32233,31,admin.,single,university.degree,no,yes,no,aug,thu,189,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
6779,30,blue-collar,single,basic.4y,unknown,yes,no,jun,tue,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
6179,21,student,single,unknown,no,yes,yes,may,mon,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,0,0
27552,32,admin.,single,professional.course,no,yes,no,may,mon,16,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
22378,42,technician,married,professional.course,unknown,no,no,jun,wed,115,16,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
3954,39,admin.,single,high.school,no,yes,no,jun,fri,141,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
5911,36,management,married,basic.6y,no,yes,no,oct,tue,332,1,999,1,failure,-3.4,92.431,-26.9,0.737,5017.5,1,1,0
20784,59,housemaid,married,basic.4y,unknown,no,no,jul,tue,121,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
26374,27,admin.,married,professional.course,no,no,no,may,thu,584,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
40546,43,blue-collar,married,basic.4y,no,yes,no,may,mon,155,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
10781,37,entrepreneur,married,university.degree,no,yes,no,jul,mon,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
13618,24,student,married,university.degree,no,no,no,may,thu,691,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
24730,46,blue-collar,single,basic.6y,unknown,no,yes,may,thu,245,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,1,0
37281,36,technician,married,professional.course,no,yes,no,may,thu,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
37335,44,blue-collar,married,basic.6y,unknown,yes,no,jun,mon,41,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0
4571,36,admin.,single,university.degree,no,no,no,jul,thu,67,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
11264,48,technician,married,basic.9y,no,no,no,jul,thu,119,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
38436,43,management,married,basic.6y,unknown,no,no,may,mon,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
33162,59,admin.,married,basic.4y,unknown,yes,yes,aug,tue,292,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
27444,34,admin.,single,high.school,no,no,no,may,fri,15,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
32498,44,blue-collar,married,basic.9y,unknown,yes,no,jul,mon,139,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
31428,39,admin.,married,high.school,unknown,no,no,jul,thu,210,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
40285,48,blue-collar,divorced,basic.4y,unknown,yes,no,jun,tue,332,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
35076,53,self-employed,married,university.degree,no,no,no,may,fri,404,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
36202,29,services,single,high.school,no,no,no,apr,tue,370,1,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,1,0,0
6535,70,retired,married,professional.course,no,yes,no,aug,fri,94,4,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,0
31051,32,entrepreneur,married,university.degree,no,no,yes,nov,wed,49,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,1,0
23300,45,housemaid,married,basic.6y,unknown,no,no,may,thu,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
18195,41,admin.,married,university.degree,no,yes,no,may,fri,338,3,999,1,failure,-1.8,93.876,-40.0,0.684,5008.7,0,1,0
35526,37,admin.,married,university.degree,no,yes,no,nov,fri,281,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,1,0,0
23096,24,self-employed,single,professional.course,no,yes,no,jul,mon,201,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
18479,37,technician,married,basic.9y,no,no,no,may,fri,71,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
14736,25,student,single,high.school,no,yes,yes,may,mon,412,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
16317,41,blue-collar,married,basic.6y,unknown,yes,no,jun,mon,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
29974,53,admin.,married,university.degree,no,yes,no,jul,mon,320,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
35862,35,admin.,married,high.school,no,no,yes,may,mon,208,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
5508,31,blue-collar,married,basic.9y,no,no,no,jun,thu,186,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0
39687,42,services,married,high.school,no,yes,no,may,fri,120,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
92,40,admin.,divorced,basic.9y,no,no,no,nov,tue,179,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
3915,41,entrepreneur,married,basic.4y,no,no,no,may,wed,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
19806,35,admin.,married,high.school,no,yes,yes,jun,mon,92,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0
39168,39,blue-collar,married,high.school,no,yes,yes,jun,tue,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
7091,35,admin.,married,university.degree,no,yes,yes,may,thu,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
31189,38,services,married,basic.9y,no,unknown,unknown,jun,fri,17,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
20824,30,technician,single,university.degree,no,no,no,aug,fri,360,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
15345,54,technician,married,professional.course,unknown,no,no,aug,tue,222,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
11570,28,admin.,single,university.degree,no,no,no,jul,thu,829,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0,0
32647,42,blue-collar,married,basic.9y,no,no,no,jul,tue,730,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0,0
775,25,services,married,high.school,no,yes,no,jun,mon,174,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
31717,37,technician,married,basic.9y,no,no,no,may,fri,1110,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
14023,40,housemaid,single,university.degree,no,no,no,may,tue,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
27670,31,housemaid,married,basic.6y,no,yes,yes,aug,thu,698,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,0
12958,39,services,married,high.school,no,no,no,jun,tue,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
26263,30,technician,single,professional.course,no,yes,no,aug,wed,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
35527,59,admin.,divorced,professional.course,no,no,no,aug,tue,477,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0,0
34425,37,housemaid,married,high.school,no,yes,yes,may,mon,723,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
3781,31,technician,married,university.degree,no,yes,no,may,mon,45,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
16758,32,admin.,single,university.degree,unknown,no,no,may,fri,96,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
17114,55,management,married,basic.6y,unknown,no,yes,may,fri,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
40187,30,admin.,divorced,university.degree,no,no,no,aug,fri,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
23768,27,unknown,single,university.degree,no,no,no,mar,tue,133,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,0,0,0
39020,26,admin.,single,university.degree,no,yes,no,apr,thu,115,2,999,1,failure,-1.8,93.749,-34.6,0.659,5008.7,0,1,0
5735,50,blue-collar,married,basic.6y,unknown,no,no,may,fri,103,6,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
89,49,blue-collar,married,basic.4y,unknown,no,no,jun,mon,174,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0
23972,40,admin.,single,university.degree,unknown,yes,no,aug,fri,876,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
8028,34,self-employed,married,basic.9y,unknown,no,no,aug,mon,81,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
21366,54,admin.,married,unknown,unknown,no,no,jun,fri,34,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
12304,35,student,single,university.degree,unknown,no,no,may,tue,443,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
18186,34,blue-collar,married,basic.6y,no,yes,no,may,wed,164,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
37320,37,blue-collar,married,professional.course,no,yes,no,may,mon,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
53,24,admin.,married,basic.9y,no,yes,no,may,wed,302,1,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,1,1,1
3160,33,blue-collar,married,basic.9y,no,yes,no,jun,wed,139,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
23467,29,admin.,single,university.degree,no,no,no,aug,fri,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1,0,0
5484,36,technician,married,university.degree,no,no,no,may,tue,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
5910,30,blue-collar,married,basic.4y,unknown,no,no,jul,mon,61,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
13849,46,management,married,university.degree,no,yes,no,may,thu,247,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,1,0
963,51,technician,married,high.school,no,no,no,jul,thu,73,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
5685,58,admin.,married,basic.9y,unknown,no,no,aug,fri,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
10595,27,services,married,basic.6y,no,no,no,may,tue,142,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,1,0
10741,56,admin.,married,high.school,no,yes,no,jun,fri,21,20,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
25573,23,blue-collar,single,basic.9y,no,yes,no,may,mon,657,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0,0
18393,32,admin.,single,university.degree,no,yes,yes,aug,thu,153,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
8807,48,services,married,basic.6y,unknown,yes,no,aug,fri,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
20930,44,blue-collar,married,basic.6y,no,no,no,apr,tue,314,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0,0
25421,32,technician,single,professional.course,no,yes,no,may,fri,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
8560,47,blue-collar,married,high.school,no,unknown,unknown,aug,tue,153,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
